log_message,label
мая 20 10:58:34 strangecodder-laptop kdeconnectd[1076]: 2024-05-20T10:58:34 kdeconnect.core: Failed to open any MDNS server sockets,0
мая 20 10:58:34 strangecodder-laptop kernel: warning: `kdeconnectd' uses wireless extensions which will stop working for Wi-Fi 7 hardware; use nl80211,0
"мая 20 10:58:34 strangecodder-laptop kwalletd6[717]: Application ' ""kded6"" ' using kwallet without parent window!",0
мая 20 10:58:34 strangecodder-laptop pulseaudio[1116]: Path Capture is not a volume or mute control,0
"мая 20 10:58:35 strangecodder-laptop plasmashell[853]: qml: SystemTray ItemLoader: Invalid state, cannot determine source!",0
"мая 20 10:58:35 strangecodder-laptop plasmashell[853]: qt.dbus.integration: Could not connect ""org.cups.cupsd.Notifier"" to PrinterFinishingsChanged(QString, QString, QString, uint, QString, bool) :",0
мая 20 10:58:37 strangecodder-laptop baloo_file_extractor[1357]: kf.idletime: Could not find any system poller plugin,0
мая 20 10:58:38 strangecodder-laptop baloo_file_extractor[1369]: kf.idletime: Could not find any system poller plugin,0
"мая 20 10:59:09 strangecodder-laptop kded6[814]: kf.networkmanagerqt: void NetworkManager::ConnectionPrivate::onPropertiesChanged(const QVariantMap&) Unhandled property ""VersionId""",0
"мая 20 10:59:09 strangecodder-laptop plasmashell[853]: kf.networkmanagerqt: void NetworkManager::ConnectionPrivate::onPropertiesChanged(const QVariantMap&) Unhandled property ""VersionId""",0
мая 20 10:59:10 strangecodder-laptop dbus-broker-launch[478]: Activation request for 'org.freedesktop.resolve1' failed: The systemd unit 'dbus-org.freedesktop.resolve1.service' could not be found.,0
мая 20 10:59:10 strangecodder-laptop kdeconnectd[1076]: 2024-05-20T10:59:10 kdeconnect.core: Failed to send mDNS query: Cannot assign requested address,0
"мая 20 11:01:06 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 46663, resource id: 4195987, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:01:06 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 46664, resource id: 4195987, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:01:06 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 46676, resource id: 4195987, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:01:06 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 46677, resource id: 4195987, major code: 129 (SHAPE), minor code: 3 (Combine)",0
мая 20 11:01:07 strangecodder-laptop plasmashell[853]: kf.plasma.quick: Exposed with no visual parent. Window positioning broken.,0
"мая 20 11:02:19 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10013, resource id: 4196036, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:02:19 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10014, resource id: 4196036, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:02:19 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10026, resource id: 4196036, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:02:19 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10027, resource id: 4196036, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:02:19 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10458, resource id: 4196041, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:02:19 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10459, resource id: 4196041, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:02:19 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10471, resource id: 4196041, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:02:19 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10472, resource id: 4196041, major code: 129 (SHAPE), minor code: 3 (Combine)",0
мая 20 11:02:58 strangecodder-laptop kernel: process 'models/d7d819ae-0fe0-3f70-8073-544e7d22c593/full-line-inference.zip_extracted/full-line-inference' started with executable stack,0
мая 20 11:03:01 strangecodder-laptop systemd-coredump[2813]: Process 2806 (full-line-infer) of user 1000 dumped core.,0
"мая 20 11:03:38 strangecodder-laptop kernel: Bluetooth: hci0: HCI Enhanced Setup Synchronous Connection command is advertised, but not supported.",0
"мая 20 11:03:41 strangecodder-laptop kded6[814]: kf.networkmanagerqt: void NetworkManager::ConnectionPrivate::onPropertiesChanged(const QVariantMap&) Unhandled property ""VersionId""",0
"мая 20 11:03:41 strangecodder-laptop plasmashell[853]: kf.networkmanagerqt: void NetworkManager::ConnectionPrivate::onPropertiesChanged(const QVariantMap&) Unhandled property ""VersionId""",0
мая 20 11:03:42 strangecodder-laptop kdeconnectd[1076]: 2024-05-20T11:03:42 kdeconnect.core: Failed to send mDNS query: Cannot assign requested address,0
мая 20 11:04:01 strangecodder-laptop systemd-coredump[2951]: Process 2944 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:04:18 strangecodder-laptop baloo_file_extractor[2967]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:04:18 strangecodder-laptop baloo_file_extractor[2977]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:05:02 strangecodder-laptop systemd-coredump[3195]: Process 3188 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:05:33 strangecodder-laptop baloo_file_extractor[3372]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:06:03 strangecodder-laptop systemd-coredump[3400]: Process 3393 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:06:24 strangecodder-laptop baloo_file_extractor[3411]: kf.idletime: Could not find any system poller plugin,0
"мая 20 11:06:38 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 152 (BadDamage), sequence: 3834, resource id: 20981235, major code: 143 (DAMAGE), minor code: 2 (Destroy)",0
"мая 20 11:06:38 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 3835, resource id: 79691962, major code: 129 (SHAPE), minor code: 6 (Input)",0
"мая 20 11:06:50 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 152 (BadDamage), sequence: 9722, resource id: 20981342, major code: 143 (DAMAGE), minor code: 2 (Destroy)",0
"мая 20 11:06:50 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 9723, resource id: 79692065, major code: 129 (SHAPE), minor code: 6 (Input)",0
"мая 20 11:06:52 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 152 (BadDamage), sequence: 10985, resource id: 20981364, major code: 143 (DAMAGE), minor code: 2 (Destroy)",0
"мая 20 11:06:52 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10986, resource id: 79692111, major code: 129 (SHAPE), minor code: 6 (Input)",0
мая 20 11:07:03 strangecodder-laptop systemd-coredump[3430]: Process 3423 (full-line-infer) of user 1000 dumped core.,0
"мая 20 11:07:04 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 152 (BadDamage), sequence: 16774, resource id: 20981484, major code: 143 (DAMAGE), minor code: 2 (Destroy)",0
"мая 20 11:07:04 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 16775, resource id: 79692274, major code: 129 (SHAPE), minor code: 6 (Input)",0
мая 20 11:08:03 strangecodder-laptop systemd-coredump[3575]: Process 3568 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:09:04 strangecodder-laptop systemd-coredump[3748]: Process 3741 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:09:50 strangecodder-laptop baloo_file_extractor[3779]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:10:04 strangecodder-laptop systemd-coredump[3866]: Process 3859 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:11:04 strangecodder-laptop systemd-coredump[3961]: Process 3953 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:11:36 strangecodder-laptop baloo_file_extractor[3985]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:12:04 strangecodder-laptop systemd-coredump[4052]: Process 4045 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:13:05 strangecodder-laptop systemd-coredump[4130]: Process 4123 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:14:04 strangecodder-laptop systemd-coredump[4249]: Process 4242 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:14:12 strangecodder-laptop baloo_file_extractor[4271]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:14:36 strangecodder-laptop systemd-coredump[4303]: Process 4287 (full-line-infer) of user 1000 dumped core.,0
"мая 20 11:14:49 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 61817, resource id: 4194932, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:14:49 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 61818, resource id: 4194932, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:14:49 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 61830, resource id: 4194932, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:14:49 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 61831, resource id: 4194932, major code: 129 (SHAPE), minor code: 3 (Combine)",0
мая 20 11:16:17 strangecodder-laptop baloo_file_extractor[4750]: kf.idletime: Could not find any system poller plugin,0
"мая 20 11:17:42 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 46644, resource id: 4195455, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:17:42 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 46645, resource id: 4195455, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:17:42 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 46657, resource id: 4195455, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:17:42 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 46658, resource id: 4195455, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:17:43 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 47164, resource id: 4195460, major code: 129 (SHAPE), minor code: 6 (Input)",0
"мая 20 11:17:43 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 47165, resource id: 4195460, major code: 129 (SHAPE), minor code: 5 (Extents)",0
"мая 20 11:17:43 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 47193, resource id: 4195460, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:17:43 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 47194, resource id: 4195460, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:17:43 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 47206, resource id: 4195460, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:17:43 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 47207, resource id: 4195460, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:21:14 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 52727, resource id: 4195945, major code: 129 (SHAPE), minor code: 6 (Input)",0
"мая 20 11:21:14 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 52728, resource id: 4195945, major code: 129 (SHAPE), minor code: 5 (Extents)",0
"мая 20 11:21:14 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 52756, resource id: 4195945, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:21:14 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 52757, resource id: 4195945, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:21:14 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 52769, resource id: 4195945, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:21:14 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 52770, resource id: 4195945, major code: 129 (SHAPE), minor code: 3 (Combine)",0
мая 20 11:21:16 strangecodder-laptop baloo_file_extractor[4999]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:21:52 strangecodder-laptop baloo_file_extractor[5073]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:23:12 strangecodder-laptop baloo_file_extractor[5148]: kf.idletime: Could not find any system poller plugin,0
"мая 20 11:23:12 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 24110, resource id: 4196611, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:23:12 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 24111, resource id: 4196611, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:23:12 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 24123, resource id: 4196611, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:23:12 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 24124, resource id: 4196611, major code: 129 (SHAPE), minor code: 3 (Combine)",0
мая 20 11:23:39 strangecodder-laptop baloo_file_extractor[5186]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:24:14 strangecodder-laptop baloo_file_extractor[5223]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:24:50 strangecodder-laptop baloo_file_extractor[5278]: kf.idletime: Could not find any system poller plugin,0
"мая 20 11:25:20 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 4854, resource id: 4197915, major code: 129 (SHAPE), minor code: 6 (Input)",0
"мая 20 11:25:20 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 4855, resource id: 4197915, major code: 129 (SHAPE), minor code: 5 (Extents)",0
"мая 20 11:25:20 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 4883, resource id: 4197915, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:25:20 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 4884, resource id: 4197915, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:25:20 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 4896, resource id: 4197915, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:25:20 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 4897, resource id: 4197915, major code: 129 (SHAPE), minor code: 3 (Combine)",0
мая 20 11:25:44 strangecodder-laptop baloo_file_extractor[5317]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:25:49 strangecodder-laptop baloo_file_extractor[5408]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:26:03 strangecodder-laptop baloo_file_extractor[5521]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:26:04 strangecodder-laptop baloo_file_extractor[5524]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:26:05 strangecodder-laptop baloo_file_extractor[5527]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:26:06 strangecodder-laptop baloo_file_extractor[5540]: kf.idletime: Could not find any system poller plugin,0
"мая 20 11:26:25 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 32480, resource id: 4198400, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:26:25 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 32481, resource id: 4198400, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:26:25 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 32493, resource id: 4198400, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:26:25 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 32494, resource id: 4198400, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:26:29 strangecodder-laptop plasmashell[853]: Connecting to deprecated signal QDBusConnectionInterface::serviceOwnerChanged(QString,QString,QString)",0
"мая 20 11:26:34 strangecodder-laptop telegram-desktop[5644]: QPainter::begin: Paint device returned engine == 0, type: 2",0
мая 20 11:26:34 strangecodder-laptop telegram-desktop[5644]: QWidget::render: Cannot render with an inactive painter,0
"мая 20 11:26:35 strangecodder-laptop plasmashell[853]: QFont::setPointSizeF: Point size <= 0 (0.000000), must be greater than 0",0
мая 20 11:26:35 strangecodder-laptop xdg-desktop-por[768]: A backend call failed: No such method 'CreateMonitor' in interface 'org.freedesktop.impl.portal.Inhibit' at object path '/org/freedesktop/portal/desktop' (signature 'ooss'),0
мая 20 11:26:35 strangecodder-laptop xdg-desktop-por[768]: Failed to close session implementation: GDBus.Error:org.freedesktop.DBus.Error.UnknownObject: No such object path '/org/freedesktop/portal/desktop/session/1_103/tdesktop607208498',0
мая 20 11:26:35 strangecodder-laptop xdg-desktop-portal-kde[929]: qt.dbus.integration: Could not find slot InhibitPortal::CreateMonitor,0
мая 20 11:26:38 strangecodder-laptop telegram-desktop[5644]: qt.gui.imageio.jpeg: Corrupt JPEG data: premature end of data segment,0
мая 20 11:26:38 strangecodder-laptop telegram-desktop[5644]: qt.svg: Error while inflating gzip file: SVG format check failed,0
мая 20 11:26:40 strangecodder-laptop telegram-desktop[5644]: qt.gui.imageio.jpeg: Corrupt JPEG data: premature end of data segment,0
мая 20 11:26:49 strangecodder-laptop telegram-desktop[5644]: qt.svg: Error while inflating gzip file: SVG format check failed,0
мая 20 11:26:59 strangecodder-laptop baloo_file_extractor[5764]: kf.idletime: Could not find any system poller plugin,0
"мая 20 11:28:32 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 29925, resource id: 4198766, major code: 129 (SHAPE), minor code: 6 (Input)",0
"мая 20 11:28:32 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 29926, resource id: 4198766, major code: 129 (SHAPE), minor code: 5 (Extents)",0
"мая 20 11:28:32 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 29954, resource id: 4198766, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:28:32 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 29955, resource id: 4198766, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:28:32 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 29967, resource id: 4198766, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:28:32 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 29968, resource id: 4198766, major code: 129 (SHAPE), minor code: 3 (Combine)",0
мая 20 11:30:04 strangecodder-laptop kded6[814]: org.kde.plasma.nm.kded: Unhandled active connection state change:  3,0
"мая 20 11:30:05 strangecodder-laptop kscreenlocker_greet[6160]: qt.virtualkeyboard.hunspell: Hunspell dictionary is missing for ""en_US"". Search paths QList(""/usr/share/qt6/qtvirtualkeyboard/hunspell"", ""/usr/share/hunspell"", ""/usr/share/myspell/dicts"")",0
мая 20 11:36:50 strangecodder-laptop kdeconnectd[1076]: 2024-05-20T11:36:50 default: Error sending UDP packet: QAbstractSocket::NetworkError,0
мая 20 11:36:50 strangecodder-laptop kdeconnectd[1076]: 2024-05-20T11:36:50 kdeconnect.core: Failed to open any MDNS client sockets,0
мая 20 11:36:50 strangecodder-laptop kdeconnectd[1076]: 2024-05-20T11:36:50 kdeconnect.core: Failed to open any MDNS server sockets,0
мая 20 11:36:50 strangecodder-laptop kernel: [drm] Alt mode has timed out after 245 ms,0
мая 20 11:36:50 strangecodder-laptop kernel: pci 0000:00:00.2: can't derive routing for PCI INT A,0
мая 20 11:36:50 strangecodder-laptop kernel: pci 0000:00:00.2: PCI INT A: no GSI,0
мая 20 11:36:50 strangecodder-laptop kernel: queueing ieee80211 work while going to suspend,1
"мая 20 11:36:53 strangecodder-laptop kded6[814]: kf.networkmanagerqt: void NetworkManager::ConnectionPrivate::onPropertiesChanged(const QVariantMap&) Unhandled property ""VersionId""",0
"мая 20 11:36:53 strangecodder-laptop plasmashell[853]: kf.networkmanagerqt: void NetworkManager::ConnectionPrivate::onPropertiesChanged(const QVariantMap&) Unhandled property ""VersionId""",0
мая 20 11:36:54 strangecodder-laptop kdeconnectd[1076]: 2024-05-20T11:36:54 kdeconnect.core: Failed to send mDNS query: Cannot assign requested address,0
"мая 20 11:37:00 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10531, resource id: 4198814, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:37:00 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10532, resource id: 4198814, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:37:00 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10544, resource id: 4198814, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:37:00 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10545, resource id: 4198814, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:39:01 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10252, resource id: 4199060, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:39:01 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10253, resource id: 4199060, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:39:01 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10265, resource id: 4199060, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:39:01 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 10266, resource id: 4199060, major code: 129 (SHAPE), minor code: 3 (Combine)",0
мая 20 11:39:20 strangecodder-laptop baloo_file_extractor[6693]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:39:37 strangecodder-laptop systemd-coredump[6767]: Process 6760 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:40:10 strangecodder-laptop baloo_file_extractor[6838]: kf.idletime: Could not find any system poller plugin,0
"мая 20 11:40:28 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 8203, resource id: 4200341, major code: 129 (SHAPE), minor code: 6 (Input)",0
"мая 20 11:40:28 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 8204, resource id: 4200341, major code: 129 (SHAPE), minor code: 5 (Extents)",0
"мая 20 11:40:28 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 8232, resource id: 4200341, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:40:28 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 8233, resource id: 4200341, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:40:28 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 8245, resource id: 4200341, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:40:28 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 8246, resource id: 4200341, major code: 129 (SHAPE), minor code: 3 (Combine)",0
мая 20 11:40:38 strangecodder-laptop systemd-coredump[6861]: Process 6854 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:40:59 strangecodder-laptop baloo_file_extractor[6877]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:41:38 strangecodder-laptop systemd-coredump[6891]: Process 6884 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:42:39 strangecodder-laptop systemd-coredump[6918]: Process 6911 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:43:39 strangecodder-laptop systemd-coredump[6962]: Process 6955 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:43:43 strangecodder-laptop baloo_file_extractor[6972]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:43:44 strangecodder-laptop baloo_file_extractor[6977]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:44:39 strangecodder-laptop systemd-coredump[7001]: Process 6994 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:45:39 strangecodder-laptop systemd-coredump[7019]: Process 7012 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:46:40 strangecodder-laptop systemd-coredump[7037]: Process 7030 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:46:56 strangecodder-laptop baloo_file_extractor[7048]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:47:40 strangecodder-laptop systemd-coredump[7189]: Process 7182 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:48:41 strangecodder-laptop systemd-coredump[7238]: Process 7231 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:49:00 strangecodder-laptop baloo_file_extractor[7251]: kf.idletime: Could not find any system poller plugin,0
"мая 20 11:49:01 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 7543, resource id: 4202064, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:49:01 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 7544, resource id: 4202064, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:49:01 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 7556, resource id: 4202064, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 20 11:49:01 strangecodder-laptop kwin_x11[815]: kwin_core: XCB error: 3 (BadWindow), sequence: 7557, resource id: 4202064, major code: 129 (SHAPE), minor code: 3 (Combine)",0
мая 20 11:49:41 strangecodder-laptop systemd-coredump[7264]: Process 7257 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:49:48 strangecodder-laptop baloo_file_extractor[7277]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:49:50 strangecodder-laptop baloo_file_extractor[7314]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:50:12 strangecodder-laptop baloo_file_extractor[7464]: kf.idletime: Could not find any system poller plugin,0
мая 20 11:50:41 strangecodder-laptop systemd-coredump[7509]: Process 7502 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:51:42 strangecodder-laptop systemd-coredump[7587]: Process 7580 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:52:42 strangecodder-laptop systemd-coredump[7611]: Process 7604 (full-line-infer) of user 1000 dumped core.,0
мая 20 11:53:42 strangecodder-laptop systemd-coredump[7651]: Process 7644 (full-line-infer) of user 1000 dumped core.,0
